监测时间,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
2022/2/14 16:00,11.92,8.219,10.736,1.0696,0.025,0.0217,1.5009,137.13,7.569
2022/2/14 16:00,10,7.2,11.743,2.4,0.0423,0.0564,2.708,216.3,19.3
2022/2/14 16:00,12.59,7.3,8.97,1.293,0.025,0.015,1.179,155.3,11.73
2022/2/14 16:00,8.43,7.09,11.023,1.696,0.13,0.094,2.896,237.9,14.5
2022/2/14 16:00,9.32,7.389,9.716,1.96,0.1348,0.0637,3.1298,209.437,7.627
2022/2/14 20:00,12.2,7.089,8.925,0.86,0.0662,0.0122,0.5843,123.057,1.312
2022/2/14 20:00,8.6,8,8.25,1.75,0.53,0.1,4.07,451.82,39.73
2022/2/14 20:00,9.13,8.09,9.285,2.501,0.14,0.0795,3.34,289.9,11.8
2022/2/14 20:00,12.3,7.973,10.002,5.98,0.025,0.0052,0.4566,145.511,4.298
2022/2/14 20:00,8.67,7.06,13.354,1.278,0.0523,0.0308,2.055,145.3,30.6
2022/2/14 20:00,11.09,7.59,10.174,1.416,0.2331,0.0819,2.454,186,21.6
2022/2/14 20:00,6.75,7.5,11.507,0.857,0.1028,0.0546,2.585,377.1,17.1
2022/2/14 20:00,12.39,8.12,9.253,0.7092,0.025,0.0175,1.1382,130.416,5.205
2022/2/14 20:00,9.47,7.24,11.926,2.3,0.0343,0.0549,1.468,216.1,18.2
2022/2/14 20:00,12.38,7.24,8.69,1.605,0.025,0.013,1.382,153.9,12.14
2022/2/14 20:00,8.54,7.1,10.963,1.577,0.13,0.0949,4.01,237.2,14.9
2022/2/14 20:00,9.14,7.391,9.664,1.97,0.144,0.0649,3.0708,198.678,9.87
2022/2/15 0:00,12.16,7.107,8.912,0.86,0.0662,0.0122,0.5843,122.819,1.308
2022/2/15 0:00,8.55,7.96,8.08,1.75,0.53,0.1,4.07,451.72,23.08
2022/2/15 0:00,9.03,8.07,9.164,2.501,0.14,0.0795,3.34,289.5,11.6
2022/2/15 0:00,12.32,7.983,10.188,5.98,0.025,0.0052,0.4566,146.552,4.235
2022/2/15 0:00,8.68,6.95,13.671,1.278,0.0523,0.0308,2.055,140.6,22.7
2022/2/15 0:00,11.44,7.57,9.963,1.416,0.2331,0.0819,2.454,182.7,19.8
2022/2/15 0:00,6.92,7.54,11.386,0.857,0.1028,0.0546,2.585,374.8,17.1
2022/2/15 0:00,12.34,8.108,8.885,0.7092,0.025,0.0175,1.1382,129.236,4.949
2022/2/15 0:00,9.2,7.25,12.029,2.3,0.0343,0.0549,1.468,216.9,18.2
2022/2/15 0:00,12.28,7.21,8.61,1.034,0.025,0.014,1.165,154.64,11.9
2022/2/15 0:00,8.59,7.07,10.977,1.577,0.13,0.0949,4.01,236,14.5
2022/2/15 0:00,9.06,7.402,9.657,1.97,0.144,0.0649,3.0708,192.107,10.263
2022/2/15 4:00,12.09,7.107,8.917,0.79,0.0446,0.0128,0.7303,122.763,1.31
2022/2/15 4:00,8.5,7.96,7.98,1.41,0.42,0.09,4.69,451.58,21.06
2022/2/15 4:00,12.69,8.28,7.183,0.723,0.025,0.005,0.7268,120.957,2.978
2022/2/15 4:00,8.96,8.05,9.177,2.434,0.14,0.0764,3.372,283.3,11.3
2022/2/15 4:00,12.06,7.937,10.045,0.9,0.025,0.0055,0.4827,146.683,4.298
2022/2/15 4:00,8.67,6.97,13.825,1.153,0.049,0.0303,1.942,144.9,18.3
2022/2/15 4:00,11.16,7.57,9.511,1.308,0.2063,0.0757,2.246,181.6,17.8
2022/2/15 4:00,6.55,7.53,10.932,1.412,0.1029,0.079,2.587,373.6,16.2
2022/2/15 4:00,12.2,8.114,9.236,0.6321,0.025,0.0153,1.0054,129.712,4.514
2022/2/15 4:00,8.84,7.27,12.112,2.5,0.0385,0.0562,2.703,222.1,18.6
2022/2/15 4:00,12.15,7.18,8.64,1.17,0.025,0.013,1.179,155.46,11.56
2022/2/15 4:00,8.65,7.08,10.929,1.48,0.12,0.0488,2.732,234.6,14.5
2022/2/15 4:00,9,7.392,9.5,2,0.1714,0.0677,3.0756,209.708,11.183
2022/2/15 8:00,12.14,7.068,8.79,0.92,0.0424,0.0122,0.5674,123.423,1.29
2022/2/15 8:00,8.48,7.98,8.05,1.51,0.27,0.09,4.46,451.06,23.49
2022/2/15 8:00,12.69,8.305,7.681,0.7779,0.025,0.005,0.7232,121.01,3.052
2022/2/15 8:00,9.05,8.04,9.204,2.486,0.12,0.0784,3.393,274.4,11.7
2022/2/15 8:00,12.14,7.926,10.09,1.18,0.025,0.0052,0.499,144.025,4.641
2022/2/15 8:00,8.54,7.07,13.839,1.287,0.0541,0.0296,2.361,147.1,22
2022/2/15 8:00,11.06,7.56,9.546,1.193,0.2175,0.0739,2.557,181,20
2022/2/15 8:00,6.73,7.46,10.794,0.857,0.1166,0.0752,3.176,376.5,13.9
2022/2/15 8:00,12.09,8.129,9.468,0.6434,0.025,0.0158,0.9889,129.891,4.34
2022/2/15 8:00,8.85,7.27,12.122,2,0.0538,0.0548,2.685,220.5,16.3
2022/2/15 8:00,12.19,7.18,8.72,1.483,0.025,0.013,1.186,153.54,11.95
2022/2/15 8:00,8.67,7.06,10.987,1.588,0.14,0.0937,2.678,230.3,14.8
2022/2/15 8:00,8.87,7.41,9.699,2,0.1441,0.0672,3.0548,185.634,8.692
2022/2/15 12:00,12.3,7.074,8.802,2.14,0.0398,0.0136,0.5843,123.623,1.242
2022/2/15 12:00,8.76,7.95,7.94,1.51,0.46,0.1,3.88,446.48,28.45
2022/2/15 12:00,12.97,8.295,7.622,0.6904,0.025,0.005,0.719,121.173,3.119
2022/2/15 12:00,9.21,8.1,9.382,2.346,0.13,0.0746,3.38,285.3,10.5
2022/2/15 12:00,12.15,7.971,9.907,2.29,0.025,0.005,0.5251,143.916,4.172
2022/2/15 12:00,9.08,7.1,12.752,1.095,0.0509,0.0297,1.842,146.5,27.8
2022/2/15 12:00,11.37,7.56,9.501,1.375,0.2075,0.0746,2.506,179.6,19.4
2022/2/15 12:00,6.82,7.46,11.168,1.139,0.1229,0.0728,3.117,377.6,12.5
2022/2/15 12:00,12.17,8.144,9.388,0.795,0.025,0.016,1.0338,130.727,5.047
2022/2/15 12:00,9.76,7.23,11.873,2.3,0.0478,0.0546,2.699,219.9,17.6
2022/2/15 12:00,12.55,7.24,8.86,1.306,0.025,0.013,1.305,154.32,11.93
2022/2/15 12:00,8.74,7.06,10.933,1.235,0.11,0.005,,230.7,14.1
2022/2/15 12:00,8.91,7.428,9.796,2,0.1096,0.0644,2.9088,175.34,7.109
2022/2/15 16:00,12.27,7.091,8.817,0.92,0.0469,0.0075,0.5843,123.632,1.266
2022/2/15 16:00,8.9,7.99,8.3,1.56,0.47,0.1,4.07,445.76,29.87
2022/2/15 16:00,12.87,8.298,7.348,0.6975,0.025,0.0081,0.7305,120.969,2.956
2022/2/15 16:00,9.24,8.12,9.293,2.283,0.16,0.0699,3.535,289.4,9.9
2022/2/15 16:00,12.17,7.995,9.968,2.29,0.025,0.005,0.5251,145.01,4.264
2022/2/15 16:00,8.88,7.05,13.687,1.17,0.0462,0.0276,1.888,150.4,20.1
2022/2/15 16:00,11.54,7.56,9.447,1.06,0.202,0.0745,2.283,178.7,18.1
2022/2/15 16:00,6.63,7.53,11.427,1.365,0.1078,0.0683,2.764,369.3,14.5
2022/2/15 16:00,11.82,8.222,10.466,0.9099,0.025,0.0195,1.3468,137.167,7.452
2022/2/15 16:00,9.69,7.25,11.886,2.5,0.0453,0.0559,2.723,216.9,17.1
2022/2/15 16:00,12.71,7.28,9,1.279,0.025,0.015,1.214,153.96,11.63
2022/2/15 16:00,8.83,7.08,10.968,1.406,0.11,0.0901,2.857,227.2,14.1
2022/2/15 16:00,8.99,7.443,10.714,2,0.1159,0.064,2.9289,173.532,7.364
2022/2/15 20:00,12.19,7.056,8.725,0.85,0.0333,0.005,0.6742,123.669,1.289
2022/2/15 20:00,8.71,7.97,8.15,1.71,0.49,0.1,4.44,442.06,28.15
2022/2/15 20:00,12.77,8.297,7.302,0.7017,0.025,0.005,0.7526,120.849,2.948
2022/2/15 20:00,9.09,8.12,9.306,2.205,0.15,0.0714,3.251,294.9,9.2
2022/2/15 20:00,12.07,7.985,9.914,2.29,0.025,0.005,0.5251,145.308,4.266
2022/2/15 20:00,8.79,7.1,13.289,1.208,0.054,0.0277,1.771,150.7,33.6
2022/2/15 20:00,11.5,7.55,9.283,1.333,0.2077,0.0787,2.063,177.5,20.3
2022/2/15 20:00,6.82,7.54,11.55,0.838,0.1222,0.0952,3.271,355.5,14.2
2022/2/15 20:00,12.31,8.151,9.478,0.5091,0.025,0.0161,0.961,129.828,4.986
2022/2/15 20:00,8.94,7.32,12.186,2.2,0.0424,0.0556,2.74,201.8,11.6
2022/2/15 20:00,12.41,7.22,8.78,1.32,0.025,0.012,1.319,154.63,12.01
2022/2/15 20:00,8.82,7.08,10.925,1.452,0.11,0.082,2.904,232,14.2
2022/2/15 20:00,8.87,7.4,9.611,1.97,0.117,0.0635,2.9019,180.309,8.984
2022/2/16 0:00,12.13,7.075,8.785,0.78,0.0259,0.0058,0.5337,123.447,1.293
2022/2/16 0:00,8.69,7.96,8.07,1.36,0.22,0.1,4.14,438.89,24.68
2022/2/16 0:00,12.69,8.283,7.157,0.6944,0.025,0.005,0.7168,120.745,3.007
2022/2/16 0:00,9.03,8.1,9.211,2.164,0.17,0.0665,3.262,291.1,9.1
2022/2/16 0:00,12.01,7.971,9.922,1.94,0.025,0.0061,0.574,144.982,4.233
2022/2/16 0:00,8.81,6.97,13.323,1.077,0.0383,0.0301,1.757,144.2,26.8
2022/2/16 0:00,11.39,7.54,9.734,1.251,0.2265,0.0849,2.436,181.3,19.4
2022/2/16 0:00,6.95,7.57,11.438,1.573,0.1316,0.1105,3.241,350.2,17.7
2022/2/16 0:00,12.3,8.134,9.28,0.8907,0.025,0.016,0.9816,128.984,4.593
2022/2/16 0:00,8.69,7.34,12.269,2,0.0486,0.0555,2.727,201.4,11.8
2022/2/16 0:00,12.28,7.21,8.71,1.238,0.025,0.012,1.34,154.81,11.95
2022/2/16 0:00,8.92,7.08,10.918,1.417,0.11,0.0798,2.516,225.7,13.5
2022/2/16 0:00,8.88,7.407,9.769,1.87,0.1587,0.0641,2.8999,195.357,8.599
2022/2/16 4:00,12.1,7.088,8.822,0.7,0.0315,0.0061,0.6742,123.48,1.28
2022/2/16 4:00,8.56,7.97,8.16,1.3,0.17,0.09,4.62,438.39,22.29
2022/2/16 4:00,12.73,8.279,7.152,0.8322,0.025,0.005,0.7385,120.732,2.972
2022/2/16 4:00,8.96,8.04,9.144,2.091,0.17,0.0626,3.372,271.6,8.8
2022/2/16 4:00,12.01,7.967,9.97,1.94,0.025,0.0052,0.5284,144.463,4.253
2022/2/16 4:00,8.81,7,13.792,1.135,0.0343,0.0262,1.636,146.6,23.4
2022/2/16 4:00,11.31,7.55,9.38,1.193,0.2165,0.0833,2.408,180.6,17.9
2022/2/16 4:00,6.74,7.53,11.066,2.156,0.1335,0.0943,3.141,358.4,19.8
2022/2/16 4:00,12.15,8.143,9.467,0.6075,0.025,0.0146,1.0031,128.882,4.468
2022/2/16 4:00,8.88,7.33,12.159,2.3,0.0438,0.0559,1.422,219.6,15.5
2022/2/16 4:00,12.28,7.2,8.69,1.265,0.025,0.011,1.151,153.82,11.65
2022/2/16 4:00,8.9,7.07,10.94,1.281,0.11,0.0706,2.582,222.2,14.1
2022/2/16 4:00,8.86,7.397,9.751,1.95,0.148,0.0649,2.9023,193.749,10.089
2022/2/16 8:00,12.07,7.079,8.915,0.79,0.025,0.005,0.5449,123.309,1.272
2022/2/16 8:00,8.61,7.97,8.13,0.62,0.15,0.09,4.18,439.4,25.17
2022/2/16 8:00,12.7,8.289,7.23,0.7933,0.025,0.005,0.7266,120.529,3.028
2022/2/16 8:00,8.94,7.94,8.955,2.455,0.17,0.0713,3.587,255.8,9.7
2022/2/16 8:00,11.94,7.974,10.092,2.08,0.025,0.005,0.411,144.079,4.305
2022/2/16 8:00,8.69,7.11,14.268,1.255,0.0416,0.0266,2.362,148.3,20.9
2022/2/16 8:00,11.22,7.54,9.503,1.375,0.2249,0.0815,2.999,181,17.7
2022/2/16 8:00,6.53,7.47,10.896,0.25,0.1198,0.0712,3.574,366.2,16.2
2022/2/16 8:00,11.99,8.173,9.739,0.7634,0.025,0.0151,0.9448,129.857,4.176
2022/2/16 8:00,8.86,7.28,12.129,2.2,0.0356,0.0549,2.752,222.2,16.8
2022/2/16 8:00,12.3,7.22,8.71,1.333,0.025,0.013,1.165,153.15,12.07
2022/2/16 8:00,8.9,7.08,10.931,1.463,0.12,0.0869,2.823,221.2,14
2022/2/16 8:00,8.85,7.387,9.752,1.9,0.1044,0.0643,2.8916,167.542,10.681
2022/2/16 12:00,12.11,7.107,8.967,0.64,0.0474,0.0087,0.734,123.495,1.255
2022/2/16 12:00,9.2,7.99,8.39,1.72,0.45,0.1,4.38,438.31,29.44
2022/2/16 12:00,12.87,8.305,7.471,0.7801,0.025,0.005,0.7143,120.857,2.969
2022/2/16 12:00,9.32,8.03,9.277,2.346,0.13,0.0833,3.379,276.6,11.2
2022/2/16 12:00,12.01,7.99,10.101,2.07,0.025,0.0055,0.4044,144.029,4.268
2022/2/16 12:00,8.81,7.14,13.973,1.199,0.0344,0.0257,2.041,147.6,27
2022/2/16 12:00,11.31,7.55,9.519,1.292,0.2318,0.0844,2.661,180.5,21.1
2022/2/16 12:00,6.55,7.44,11.078,0.998,0.1298,0.0702,3.479,374.8,26.3
2022/2/16 12:00,12.08,8.168,9.729,0.7179,0.025,0.0147,0.9454,130.031,4.739
2022/2/16 12:00,9.3,7.3,12,2.3,0.0479,0.0581,2.672,224.3,17.4
2022/2/16 12:00,12.48,7.26,8.87,1.143,0.025,0.014,1.319,153.47,11.97
2022/2/16 12:00,8.95,7.04,10.902,1.406,0.08,0.0803,2.551,218.5,13.3
2022/2/16 12:00,8.87,7.413,9.9,2.06,0.1074,0.0624,2.8843,166.597,8.602
2022/2/16 16:00,12.05,7.1,8.961,0.62,0.029,0.0055,0.573,123.322,1.305
2022/2/16 16:00,9.26,8,8.47,1.5,0.38,0.1,3.84,438.33,30.78
2022/2/16 16:00,12.67,8.297,7.265,0.681,0.025,0.005,0.7,120.782,3.01
2022/2/16 16:00,9.48,8.13,9.53,2.289,0.12,0.0774,3.218,283.8,10.9
2022/2/16 16:00,11.9,8.011,10.131,1.89,0.025,0.0055,0.76,143.961,4.28
2022/2/16 16:00,8.8,6.96,13.94,1.205,0.0312,0.0257,1.703,149.8,19.9
2022/2/16 16:00,11.71,7.58,9.286,1.971,0.1883,0.0803,2.661,175.9,18.4
2022/2/16 16:00,6.63,7.44,11.138,0.264,0.1057,0.0519,2.974,377.7,14.8
2022/2/16 16:00,11.83,8.22,10.224,0.9562,0.025,0.0165,1.1483,135.678,5.51
2022/2/16 16:00,9.65,7.28,11.867,2.5,0.0366,0.0548,2.679,224.9,15.5
2022/2/16 16:00,12.42,7.26,8.81,1.374,0.025,0.014,1.172,153.94,11.72
2022/2/16 16:00,9.07,7.08,10.94,1.332,0.09,0.0895,2.592,216.8,12.1
2022/2/16 16:00,9,7.426,9.939,1.88,0.1132,0.0624,2.8641,170.411,9.791
2022/2/16 20:00,11.98,7.122,9.053,0.55,0.025,0.007,0.5562,123.069,1.327
2022/2/16 20:00,8.96,7.98,8.38,1.58,0.44,0.1,4.18,431.74,30.84
2022/2/16 20:00,12.67,8.293,7.22,0.7546,0.025,0.005,0.7244,120.879,2.994
2022/2/16 20:00,9.37,8.15,9.548,2.221,0.14,0.0623,3.25,282.5,7.8
2022/2/16 20:00,11.93,7.948,10.11,2.3,0.025,0.0052,0.4175,143.658,4.415
2022/2/16 20:00,8.8,7.08,13.717,1.098,0.0418,0.0262,1.664,149.9,31.2
2022/2/16 20:00,11.89,7.55,9.961,2.012,0.1952,0.0834,3.268,177.9,18.5
2022/2/16 20:00,6.55,7.42,10.971,0.744,0.1083,0.0481,2.858,378.1,14.3
2022/2/16 20:00,12.13,8.152,9.368,0.9133,0.025,0.0147,0.9448,130.853,4.685
2022/2/16 20:00,9.03,7.33,12.207,1.9,0.0481,0.0567,1.456,185.7,10.6
2022/2/16 20:00,12.33,7.25,8.86,1.061,0.025,0.012,1.221,153.15,11.67
2022/2/16 20:00,8.96,7.08,10.973,1.412,0.12,0.0901,2.43,215.5,12.7
2022/2/16 20:00,8.88,7.418,9.778,1.94,0.1233,0.065,2.882,164.937,10.227
2022/2/17 0:00,11.92,7.107,9.092,0.55,0.025,0.007,0.5562,123.156,1.318
2022/2/17 0:00,8.72,7.97,8.37,1.58,0.44,0.1,4.18,427.06,25.95
2022/2/17 0:00,12.7,8.305,7.461,0.7546,0.025,0.005,0.7244,120.882,3.041
2022/2/17 0:00,9.21,8.13,9.39,2.221,0.14,0.0623,3.25,280.9,7.6
2022/2/17 0:00,17.99,8.301,10.401,2.3,0.025,0.0052,0.4175,0.017,
2022/2/17 0:00,8.67,6.99,13.008,1.098,0.0418,0.0262,1.664,144.6,30.5
2022/2/17 0:00,11.42,7.57,9.582,2.012,0.1952,0.0834,3.268,182.8,19.3
2022/2/17 0:00,6.45,7.42,11.153,0.744,0.1083,0.0481,2.858,374.1,393.9
2022/2/17 0:00,12.12,8.127,9.083,0.9133,0.025,0.0147,0.9448,129.928,4.715
2022/2/17 0:00,8.74,7.37,12.339,1.9,0.0481,0.0567,1.456,186.3,8.9
2022/2/17 0:00,12.21,7.26,8.85,1.252,0.025,0.012,1.228,154.81,12.07
2022/2/17 0:00,9.09,7.08,10.887,1.412,0.12,0.0901,2.43,215.4,12
2022/2/17 0:00,8.88,7.4,10.244,1.94,0.1233,0.065,2.882,203.919,8.729
2022/2/17 4:00,11.87,7.11,9.101,0.53,0.025,0.005,0.6011,123.096,1.34
2022/2/17 4:00,8.56,7.99,8.63,1.22,0.22,0.09,4.04,422.35,30.11
2022/2/17 4:00,12.53,8.298,7.26,0.7695,0.025,0.005,0.7631,120.947,3.03
2022/2/17 4:00,8.91,8.14,9.372,2.434,0.15,0.0683,3.319,281.3,8.2
2022/2/17 4:00,18.74,8.35,10.316,1.96,0.025,0.005,0.4305,0.016,
2022/2/17 4:00,8.53,7.22,13.665,1.106,0.0352,0.0256,1.835,146.1,26.6
2022/2/17 4:00,11.32,7.59,9.416,2.012,0.1925,0.0805,2.323,181.9,17.9
2022/2/17 4:00,6.24,7.44,11.063,0.791,0.1528,0.0652,3.148,372.5,45.5
2022/2/17 4:00,12.01,8.136,9.262,0.9059,0.025,0.0145,0.9689,129.921,4.529
2022/2/17 4:00,8.4,7.38,12.464,2.1,0.0456,0.0556,1.411,196.6,10.7
2022/2/17 4:00,12.15,7.23,8.83,1.211,0.025,0.014,1.298,153.31,11.9
2022/2/17 4:00,9.02,7.09,10.924,1.258,0.1,0.0871,2.389,210.2,13.3
2022/2/17 4:00,8.85,7.418,10.635,1.91,0.1398,0.0649,2.8875,187.039,13.607
2022/2/17 8:00,11.78,7.125,9.131,0.71,0.0287,0.005,0.5449,122.642,1.399
2022/2/17 8:00,8.4,8,8.81,1.27,0.16,0.09,3.66,416.46,32.38
2022/2/17 8:00,12.48,8.306,7.368,0.7339,0.025,0.005,0.7797,120.972,3.011
2022/2/17 8:00,8.57,8.08,9.101,2.387,0.14,0.0673,3.364,278.1,8.3
2022/2/17 8:00,22,7.833,8.326,2.12,0.025,0.005,0.424,0.004,3.867
2022/2/17 8:00,8.31,7.11,13.093,1.237,0.0446,0.0261,2.233,146.2,34.6
2022/2/17 8:00,11.12,7.6,9.62,1.996,0.0275,0.0825,2.509,182.9,19.2
2022/2/17 8:00,6.13,7.37,10.618,1.252,0.2174,0.0702,3.736,383.4,59.3
2022/2/17 8:00,11.79,8.184,9.729,0.765,0.025,0.0154,1.0151,130.351,4.554
2022/2/17 8:00,8,7.4,12.641,1.7,0.0272,0.0557,2.636,206.1,13.3
2022/2/17 8:00,12,7.24,8.81,1.197,0.025,0.014,1.375,153.4,11.59
2022/2/17 8:00,9.05,7.08,10.897,1.121,0.09,0.0824,2.47,210.7,12.3
2022/2/17 8:00,8.83,7.417,9.714,1.97,0.0738,0.0643,2.8234,172.623,9.048
2022/2/17 12:00,11.72,7.147,9.204,0.76,0.025,0.005,0.6517,122.582,1.342
2022/2/17 12:00,8.52,8.03,9.17,1.26,0.16,0.09,3.71,405.74,41.11
2022/2/17 12:00,12.46,8.307,7.375,0.7451,0.025,0.0071,0.6716,121.171,2.98
2022/2/17 12:00,8.38,8.07,9.123,2.273,0.11,0.0694,3.368,269.5,8.7
2022/2/17 12:00,21.33,7.795,8.379,1.85,0.025,0.0052,0.3718,0.005,5.051
2022/2/17 12:00,8.27,7.12,13.502,1.205,0.05,0.0364,2.74,150,29
2022/2/17 12:00,11.37,7.59,9.839,2.136,0.2191,0.0876,2.35,184,18.9
2022/2/17 12:00,5.92,7.33,10.703,0.97,0.2163,0.0608,3.582,381.3,41.2
2022/2/17 12:00,11.69,8.187,9.42,0.8419,0.025,0.0151,1.1378,130.756,4.96
2022/2/17 12:00,7.72,7.46,12.669,2.8,0.048,0.0561,2.575,221.8,14.1
2022/2/17 12:00,11.86,7.23,8.87,0.939,0.025,0.016,1.228,153.06,12.09
2022/2/17 12:00,9.04,7.08,10.931,1.281,0.1,0.0496,2.413,207.2,12.6
2022/2/17 12:00,8.62,7.431,10.684,1.88,0.1422,0.0586,2.7708,154.035,29.699
2022/2/17 16:00,11.69,7.144,9.237,0.59,0.025,0.005,0.5955,122.397,1.357
2022/2/17 16:00,8.45,8.04,9.29,1.64,0.42,0.1,4.3,398.9,45.64
2022/2/17 16:00,12.55,8.306,7.335,0.7046,0.025,0.005,0.7426,121.108,3.028
2022/2/17 16:00,8.38,8.07,9.215,2.366,0.12,0.0712,3.367,269.9,8.2
2022/2/17 16:00,21.76,7.213,8.749,1.85,0.025,0.005,,0.007,5.211
2022/2/17 16:00,7.98,6.17,14.474,1.116,0.044,0.0323,2.754,147.7,27.6
2022/2/17 16:00,11.42,7.6,9.556,1.913,0.2043,0.0839,2.238,180.7,19.7
2022/2/17 16:00,5.69,7.35,10.922,0.25,0.193,0.0616,3.547,372.5,35.9
2022/2/17 16:00,11.29,8.234,10.722,0.9322,0.025,0.0171,1.1233,135.64,5.472
2022/2/17 16:00,7.48,7.59,12.771,3.3,0.0318,0.0558,2.245,229.4,16
2022/2/17 16:00,11.55,7.26,9.17,1.401,0.025,0.013,1.207,156.06,11.8
2022/2/17 16:00,9.03,7.09,10.932,1.258,0.1,0.0708,2.215,207.7,13
2022/2/17 16:00,8.36,7.405,9.921,1.79,0.1356,0.0609,2.7508,177.842,9.957
2022/2/17 20:00,11.64,7.129,9.258,0.6,0.025,0.005,0.7584,122.38,1.406
2022/2/17 20:00,8.19,8.04,9.38,1.45,0.44,0.1,4.19,387.53,37.96
2022/2/17 20:00,12.47,8.305,7.317,0.663,0.025,0.005,0.7011,121.299,2.973
2022/2/17 20:00,8.23,8.12,9.066,2.564,0.15,0.0769,3.558,281.9,8.2
2022/2/17 20:00,22.61,7.174,8.62,1.75,0.025,0.005,0.5121,0.006,5.287
2022/2/17 20:00,7.7,6.67,14.072,1.025,0.0446,0.0318,2.414,149.8,31.9
2022/2/17 20:00,11.39,7.59,9.461,2.054,0.2193,0.0873,2.25,179.6,23.4
2022/2/17 20:00,5.34,7.38,11.026,0.537,0.2021,0.0623,3.446,366.4,36.6
2022/2/17 20:00,11.65,8.169,9.648,0.8775,0.025,0.0161,1.0327,131.628,5.125
2022/2/17 20:00,7.93,7.42,12.6,2.1,0.0485,0.0547,1.531,185.9,11
2022/2/17 20:00,11.18,7.19,9.6,1.088,0.025,0.014,1.403,156.13,11.65
2022/2/17 20:00,8.91,7.1,10.996,1.235,0.09,0.0505,2.777,207.4,12.9
2022/2/17 20:00,8.36,7.386,9.726,1.78,0.124,0.0625,2.7543,163.028,9.9
2022/2/18 0:00,11.64,7.125,9.256,0.6,0.025,0.005,0.7584,122.327,1.367
2022/2/18 0:00,8.22,8.02,9.28,1.45,0.44,0.1,4.19,381.29,32.02
2022/2/18 0:00,12.5,8.306,7.344,0.663,0.025,0.005,0.7011,121.303,3
2022/2/18 0:00,8.09,8.25,9.244,2.564,0.15,0.0769,3.558,302.2,8.7
2022/2/18 0:00,23.1,7.161,8.47,1.75,0.025,0.005,0.5121,0.004,5.319
2022/2/18 0:00,7.58,7.68,13.223,1.025,0.0446,0.0318,2.414,146.7,33.3
2022/2/18 0:00,11.54,7.59,10.148,2.054,0.2193,0.0873,2.25,180,18.8
2022/2/18 0:00,5.33,7.38,11.032,0.537,0.2021,0.0623,3.446,363.5,38.2
2022/2/18 0:00,11.68,8.156,9.6,0.8775,0.025,0.0161,1.0327,132.839,5.552
2022/2/18 0:00,8.04,7.39,12.582,2.1,0.0485,0.0547,1.531,185.1,10.5
2022/2/18 0:00,11.06,7.16,9.69,1.361,0.025,0.013,1.368,157.66,12.03
2022/2/18 0:00,9.08,7.09,10.901,1.235,0.09,0.0505,2.777,206.8,12.1
2022/2/18 0:00,8.31,7.408,9.811,1.78,0.124,0.0625,2.7543,159.564,13.469
2022/2/18 4:00,11.61,7.13,9.217,0.46,0.0365,0.005,0.5562,122.404,1.358
2022/2/18 4:00,8.17,8.02,9.27,1.16,0.22,0.09,4.1,379.18,40.9
2022/2/18 4:00,12.49,8.304,7.345,0.6338,0.025,0.005,0.7055,121.32,2.982
2022/2/18 4:00,7.96,8.2,9.022,2.61,0.17,0.0839,3.353,294.5,8.9
2022/2/18 4:00,23.21,7.141,8.457,1.74,0.025,0.044,0.4795,0.004,5.318
2022/2/18 4:00,7.44,6.76,14.084,1.025,0.0563,0.0345,2.378,147.3,27.8
2022/2/18 4:00,11.23,7.59,9.501,1.946,0.215,0.0856,2.369,179.7,20
2022/2/18 4:00,5.22,7.37,10.992,1.299,0.1888,0.0625,3.273,361.8,33.7
2022/2/18 4:00,11.5,8.171,9.781,0.9049,0.025,0.0158,0.9697,133.176,4.567
2022/2/18 4:00,7.84,7.41,12.579,1.8,0.0357,0.056,2.498,202.5,12.2
2022/2/18 4:00,10.97,7.17,9.77,1.279,0.025,0.014,1.235,157.63,11.95
2022/2/18 4:00,8.85,7.1,10.996,1.298,0.08,0.0468,2.434,205.7,13.7
2022/2/18 4:00,8.31,7.426,9.74,1.79,0.1414,0.0601,2.7674,173.051,11.699
2022/2/18 8:00,11.63,7.142,9.202,0.75,0.0402,0.005,0.6011,122.398,1.358
2022/2/18 8:00,8.15,8.01,9.28,1.26,0.2,0.09,4,377.37,39.04
2022/2/18 8:00,12.49,8.309,7.41,0.6623,0.025,0.005,0.7336,121.359,2.97
2022/2/18 8:00,7.9,8.06,8.702,2.512,0.17,0.0713,3.381,283.4,9
2022/2/18 8:00,23.63,7.121,8.431,5.38,0.025,0.0357,0.1272,0.004,5.369
2022/2/18 8:00,11.12,7.58,9.679,1.979,0.2238,0.0856,2.513,179.4,20.8
2022/2/18 8:00,5.34,7.35,10.988,0.763,0.1832,0.0642,3.608,364.2,31.3
2022/2/18 8:00,11.41,8.187,9.914,0.7538,0.025,0.017,1.031,133.585,4.672
2022/2/18 8:00,7.95,7.37,12.431,1.8,0.0413,0.055,2.396,216.7,15.4
2022/2/18 8:00,10.99,7.22,9.94,1.224,0.025,0.014,1.368,158.62,11.89
2022/2/18 8:00,9.02,7.09,10.89,0.803,0.1,0.0526,2.18,206.2,12.8
2022/2/18 8:00,8.32,7.394,9.603,1.91,0.1116,0.0616,2.7127,202.075,2072.255
2022/2/18 12:00,11.65,7.126,9.192,0.5,0.0302,0.005,0.5899,122.556,1.388
